Index Trading Symbol;Index Name;Index ISIN;Symbol;TRUENAMES;NAME;TICKER;Transparency Level;Exchange;Index Value (close);Index Settlement Value (Future);Index Settlement Value (Kassa);Index Settlement Value (Option);Constant A (last regular rebalancing) (Index);Kt (last regular rebalancing) (Index);Market Cap. (in Mio.) (last regular rebalancing) (Index);# Constituents;Performance (1d) (Index);Performance (1m) (Index);Performance (12m) (Index);Performance (ytd) (Index);Volatility (1m) (Index);Volatility (12m) (Index);Sharpe Ratio (1m) (Index);Sharpe Ratio (12m) (Index);pit;pi0 (last regular rebalancing);qi0 (last regular rebalancing);qit (last regular rebalancing);ffit (last regular rebalancing);ci (last regular rebalancing);Market Cap. (in Mio.) (last regular rebalancing);Weight (last regular rebalancing);Fi (last regular rebalancing);Fi (norm 1m EUR) (last regular rebalancing);Fi (norm Index) (last regular rebalancing);Quintil;Performance (1d);Performance (1m);Performance (12m);Performance (ytd);Volatility (1m);Volatility (12m);Sharpe Ratio (1m);Sharpe Ratio (12m);Beta (1m);Beta (12m);Correlation (1m);Correlation (12m)
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;PBB;DT.PFANDBRIEFBK AG;DE0008019001;PBB.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;8,562;11,45;134.475.308;134.475.308;1;1,027748;1.216,22;0,07%;0,303225;81,072507;0,127867;2;-3,01%;-9,09%;33,13%;0,05%;25,66%;38,86%;-1,1877;0,852;1,211;n/a;0,4659;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DTE;DT.TELEKOM AG NA;DE0005557508;DTE.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;17,822;16,97;1.000.000.000;4.761.458.596;0,6771;1,036036;58.773,51;3,45%;7,328315;1.959,35;3,090268;1;-0,62%;3,12%;27,76%;28,49%;11,94%;18,58%;0,896;1,495;0,8817;n/a;0,7289;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DUE;DUERR AG O.N.;DE0005565204;DUE.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;31,84;322,11;1.000.000;69.202.080;0,7104;1,006354;1.593,05;0,09%;0,108545;29,021329;0,045772;2;-2,45%;-7,39%;35,39%;-3,85%;22,58%;33,44%;-1,0956;1,0573;1,2659;n/a;0,5533;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;DWS;DWS GROUP GMBH+CO.KGAA ON;DE000DWS1007;DWS.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;39,06;32,55;200.000.000;200.000.000;0,1551;1,033902;1.216,80;0,07%;0,070365;18,813326;0,029672;2;-0,81%;1,44%;26,18%;17,47%;16,01%;26,31%;0,3136;0,9965;1,0926;n/a;0,6734;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;EOAN;E.ON SE NA O.N.;DE000ENAG999;EOAN.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;9,939;132,99;39.636.097;2.641.318.800;0,7869;1,034133;21.472,48;1,26%;4,715777;1.260,84;1,98859;1;0,19%;-1,22%;0,98%;14,80%;12,04%;18,91%;-0,3287;0,0639;0,5124;n/a;0,4202;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;EUZ;ECKERT+ZIEGLER AG O.N.;DE0005659700;EUZ.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;100,3;24;3.000.000;21.171.932;0,6627;1,003691;1.291,36;0,08%;0,030897;8,260796;0,013029;2;3,19%;9,62%;159,97%;124,81%;36,04%;42,14%;0,9041;3,7718;-0,6411;n/a;-0,1756;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;E4C;ECOTEL COMMUNICATION AG;DE0005854343;E4C.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;20,6;15,65;3.900.000;3.510.000;0,2296;1;13,86;0,00%;0,001768;0,472741;0,000746;5;-0,96%;24,10%;200,73%;101,96%;54,41%;52,97%;1,496;3,7644;1,6028;n/a;0,2908;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ED4;EDAG ENGINEERING G.SF-,04;CH0303692047;ED4.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;10;19,55;25.000.000;25.000.000;0,2934;1;65,28;0,00%;0,016093;4,302734;0,006786;4;1,01%;13,90%;58,23%;10,50%;32,44%;27,56%;1,4492;2,1044;0,148;n/a;0,045;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;EIN3;EINHELL GERMANY VZO O.N.;DE0005654933;EIN3.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;175;127,82;1.680.000;1.680.000;1;1;272,16;0,02%;0,003686;0,985493;0,001554;4;-1,96%;14,46%;157,86%;74,79%;29,33%;38,52%;1,667;4,0716;1,0437;n/a;0,3512;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ELG;ELMOS SEMICOND. INH O.N.;DE0005677108;ELG.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;38,65;22;19.300.000;20.103.513;0,4085;1,011255;279,04;0,02%;0,018221;4,871572;0,007683;4;1,98%;3,90%;54,81%;42,96%;32,36%;43,66%;0,4112;1,2508;0,8249;n/a;0,2516;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ZIL2;ELRINGKLINGER AG NA O.N.;DE0007856023;ZIL2.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;14,83;183,04;120.000;63.359.990;0,4796;1;450,95;0,03%;0,06667;17,825376;0,028114;3;-3,20%;-10,61%;179,81%;-6,38%;40,17%;63,97%;-0,8863;2,7926;1,9254;n/a;0,4731;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ELB;ELUMEO SE;DE000A11Q059;ELB.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;8,4;25;5.500.000;5.500.000;0,4055;1;17,06;0,00%;0,004893;1,308272;0,002063;5;0,60%;31,25%;522,22%;99,05%;64,69%;80,00%;1,631;6,4788;0,213;n/a;0,0325;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ECV;ENCAVIS AG  INH. O.N.;DE0006095003;ECV.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;16,39;104,81;1.200.000;138.437.234;0,7325;1,013444;1.571,33;0,09%;0,225474;60,284368;0,09508;2;0,49%;12,03%;23,27%;-21,82%;33,59%;43,05%;1,2121;0,5418;0,8426;n/a;0,2476;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ECX;EPIGENOMICS AG NA O.N.;DE000A3H2184;ECX.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;1,26;9;15.974.752;5.891.230;0,7879;1,019672;6,06;0,00%;0,010384;2,7764;0,004379;5;0,00%;-26,74%;-89,50%;-62,21%;94,75%;149,32%;-0,9497;-0,5931;-2,0598;n/a;-0,2146;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ERWE;ERWE IMMOB. AG INH O.N.;DE000A1X3WX6;ERWE.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;3,56;4,16;16.562.922;16.562.922;0,2119;1;12,42;0,00%;0,0077;2,058791;0,003247;5;1,71%;4,09%;1,14%;-16,82%;25,12%;28,00%;0,556;0,0489;0,498;n/a;0,1957;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;EVK;EVONIK INDUSTRIES NA O.N.;DE000EVNK013;EVK.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;27,88;33;466.000.000;466.000.000;0,4109;1,029053;5.530,98;0,32%;0,432311;115,585729;0,182301;1;-0,85%;-4,62%;24,43%;8,66%;13,45%;20,78%;-1,1451;1,1779;0,6248;n/a;0,4585;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;EVT;EVOTEC SE  INH O.N.;DE0005664809;EVT.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;37,31;24;11.433.000;164.552.603;0,8273;1;4.971,63;0,29%;0,298679;79,856854;0,125949;1;1,28%;3,99%;50,44%;23,22%;24,00%;37,15%;0,5666;1,3535;0,6804;n/a;0,2798;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;EXC;EXCEET GROUP SCA RED. A;LU0472835155;EXC.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;5,05;9,5;20.000.000;20.073.695;0,2126;1;21,55;0,00%;0,009363;2,503427;0,003948;5;1,00%;-3,81%;25,00%;21,98%;31,51%;24,34%;-0,4023;1,0289;0,8101;n/a;0,2538;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;FAA;FABASOFT AG;AT0000785407;FAA.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;40,45;25,5;2.206.000;11.000.000;0,571;1;260,66;0,02%;0,013781;3,684455;0,005811;4;0,00%;-10,41%;37,59%;-13,94%;37,24%;42,92%;-0,9379;0,8745;1,081;n/a;0,2865;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;FIE;FIELMANN AG O.N.;DE0005772206;FIE.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;65,6;25,56;8.000.000;84.000.000;0,2834;1;1.524,75;0,09%;0,052229;13,964441;0,022025;2;-0,23%;-2,24%;3,39%;-1,28%;17,22%;20,57%;-0,4281;0,1752;-0,066;n/a;-0,0378;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;SIS;FIRST SENSOR AG O.N.;DE0007201907;SIS.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;42,4;17;1.700.000;10.290.396;0,2827;1;123,35;0,01%;0,006383;1,706484;0,002691;4;-0,24%;-2,13%;10,17%;6,35%;9,69%;8,07%;-0,7244;1,2794;0,0849;n/a;0,0865;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;FTK;FLATEXDEGIRO AG NA O.N.;DE000FTG1111;FTK.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;112,2;45;16.810.876;27.273.137;0,5288;1;1.592,19;0,09%;0,031642;8,460012;0,013343;2;-3,44%;4,18%;161,23%;76,69%;32,38%;43,52%;0,4401;3,6809;2,1105;n/a;0,6434;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;FEV;FORTEC ELEKTRO. O.N.;DE0005774103;FEV.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;18;32;900.000;3.250.436;0,7075;1;40,24;0,00%;0,005046;1,349002;0,002128;5;1,12%;1,12%;2,78%;4,51%;9,84%;25,93%;0,4016;0,1157;0,0485;n/a;0,0486;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;VH2;FR.VORWERK GRP SE INH ON;DE000A255F11;VH2.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;48,38;47,68;20.000.000;20.000.000;0,46;1;410,5;0,02%;0,020185;5,396749;0,008512;3;-0,41%;3,33%;n/a;n/a;31,75%;n/a;0,3589;n/a;-0,8355;n/a;-0,2597;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;FPH;FRANCOTYP-POSTALIA HLDG;DE000FPH9000;FPH.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;3,15;19;14.700.000;16.301.456;0,5668;1;29,38;0,00%;0,020272;5,420017;0,008548;5;0,00%;7,14%;-0,32%;-1,56%;41,88%;32,65%;0,5788;-0,0022;-1,6975;n/a;-0,4;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;FRA;FRAPORT AG FFM.AIRPORT;DE0005773303;FRA.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;60,22;35,19;86.700.000;92.468.704;0,3984;1;2.311,31;0,14%;0,080826;21,610187;0,034083;2;-0,20%;3,79%;46,52%;22,00%;32,51%;50,54%;0,3983;0,918;0,7642;n/a;0,232;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;FNTN;FREENET AG NA O.N.;DE000A0Z2ZZ5;FNTN.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;19,5;20,5;96.061.016;128.061.016;0,967;1;2.708,27;0,16%;0,271694;72,642007;0,11457;2;-1,84%;-6,22%;45,91%;22,66%;13,71%;26,23%;-1,5168;1,7457;0,6478;n/a;0,4663;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;FBEN;FYBER N.V.  EO -,10;NL0014433377;FBEN.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;0,64;3,53;114.533.333;384.189.291;0,1086;1;27,75;0,00%;0,09154;24,474819;0,038601;5;0,00%;-4,48%;47,13%;144,27%;22,27%;75,23%;-0,6702;0,6247;-0,5549;n/a;-0,2459;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;GTY;GATEWAY R.EST.AG O.N.;DE000A0JJTG7;GTY.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;2,72;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;4;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;G1A;GEA GROUP AG;DE0006602006;G1A.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;33,79;107,88;5.600.000;180.492.172;0,82;1,023836;5.147,52;0,30%;0,33246;88,888798;0,140195;1;-0,18%;-4,01%;19,24%;18,15%;13,56%;25,47%;-0,9833;0,7588;0,5409;n/a;0,3936;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;GME;GERATHERM O.N.;DE0005495626;GME.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;10,5;9,79;4.500.000;4.949.999;0,5065;1,029586;28,65;0,00%;0,005663;1,514229;0,002388;5;0,48%;-4,11%;10,34%;-0,15%;22,57%;26,35%;-0,6064;0,3982;0,116;n/a;0,0507;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;GXI;GERRESHEIMER AG;DE000A0LD6E6;GXI.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;96,7;40;31.400.000;31.400.000;0,8995;1,010088;2.650,37;0,16%;0,062593;16,735336;0,026395;2;2,38%;8,92%;7,84%;11,71%;20,27%;23,36%;1,4919;0,3435;0,4241;n/a;0,2065;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;GSC1;GESCO AG NA O.N.;DE000A1K0201;GSC1.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;21,8;22,5;2.400.000;10.839.499;0,7075;1;164,12;0,01%;0,016826;4,498628;0,007095;4;-0,46%;1,40%;23,86%;18,80%;25,25%;41,77%;0,1928;0,5725;0,603;n/a;0,2357;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;GFT;GFT TECHNOLOGIES SE;DE0005800601;GFT.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;21,9;44;6.500.000;26.325.946;0,6398;1,006978;356,18;0,02%;0,037212;9,949302;0,015692;3;-1,35%;7,58%;106,62%;85,16%;21,83%;40,31%;1,1786;2,6303;0,2935;n/a;0,1327;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;GGS;GIGASET AG O.N.;DE0005156004;GGS.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;0,419;102;2.026.667;132.455.896;0,265;1;14,67;0,00%;0,077011;20,590248;0,032475;5;0,00%;15,75%;67,60%;39,67%;83,97%;68,87%;0,6341;0,9773;-0,4258;n/a;-0,05;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;GKS;GK SOFTWARE  INH O.N.;DE0007571424;GKS.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;146;21;1.665.000;2.063.200;0,4168;1;122,97;0,01%;0,001887;0,504445;0,000796;4;-0,34%;5,80%;124,62%;46,00%;21,78%;37,18%;0,9048;3,3321;0,1584;n/a;0,0718;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;GFG;GLOBAL FASHION GRP EO-,01;LU2010095458;GFG.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;13,32;4,47;187.991.549;213.836.716;0,3836;1;982,69;0,06%;0,179969;48,117748;0,075891;2;-0,30%;7,59%;402,26%;37,05%;40,16%;75,34%;0,6414;5,3003;2,4014;n/a;0,5902;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;GMM;GRAMMER AG O.N.;DE0005895403;GMM.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;25,5;14,42;7.000.000;15.237.922;0,1163;1;46,08;0,00%;0,003888;1,039561;0,00164;5;-0,78%;0,79%;39,40%;28,14%;44,68%;44,68%;0,0633;0,8801;-0,115;n/a;-0,0254;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;GYC;GRAND CITY PROPERT.EO-,10;LU0775917882;GYC.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;22,6;2,8;50.000.000;171.864.050;0,5804;1;2.330,16;0,14%;0,218851;58,513606;0,092287;2;1,16%;-0,05%;9,67%;11,87%;11,26%;20,20%;-0,0016;0,4868;0,3249;n/a;0,2847;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;GLJ;GRENKE AG NA O.N.;DE000A161N30;GLJ.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;37,75;19;13.495.227;46.495.573;0,5916;1;983,64;0,06%;0,06035;16,135565;0,025449;2;-0,66%;0,21%;-45,50%;-2,76%;25,93%;91,02%;0,034;-0,4933;0,0669;n/a;0,0255;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;2HRA;H+R KGAA  INH. O.N.;DE000A2E4T77;2HRA.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;8,26;130,38;450.000;37.221.746;0,3252;1;93,93;0,01%;0,026557;7,100545;0,011199;4;1,98%;13,15%;37,67%;51,01%;35,12%;37,67%;1,267;0,9984;0,4484;n/a;0,126;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;690D;HAIER SMART HOME CO.D YC1;CNE1000031C1;690D.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;1,51;1,06;265.000.000;271.013.973;1;1;460,72;0,03%;0,594604;158,977659;0,250738;3;-0,40%;-16,16%;135,05%;-5,63%;20,22%;62,92%;-2,6854;2,1331;-0,0042;n/a;-0,0021;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HABA;HAMBORNER REIT AG NA O.N.;DE000A3H2333;HABA.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;9,093;112,48;759.000;80.579.567;0,8768;1,037881;664,06;0,04%;0,160883;43,014754;0,067842;3;0,23%;-1,15%;14,62%;6,22%;9,49%;17,59%;-0,392;0,8379;0,1925;n/a;0,2003;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HHFA;HAMBURG.HAFEN LOG.A-SP NA;DE000A0S8488;HHFA.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;21,04;59;72.625.000;71.700.215;0,3102;1,015332;504,49;0,03%;0,049546;13,246915;0,020893;3;-0,66%;-1,65%;45,55%;16,49%;14,99%;30,71%;-0,3592;1,4792;0,0451;n/a;0,0297;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HNR1;HANNOVER RUECK SE NA O.N.;DE0008402215;HNR1.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;142,9;38,55;7.062.151;120.597.134;0,4978;1,021987;8.819,52;0,52%;0,134609;35,989985;0,056763;1;-1,41%;-0,42%;-2,24%;17,94%;19,87%;24,48%;-0,0626;-0,0809;1,6211;n/a;0,8053;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HLAG;HAPAG-LLOYD AG NA O.N.;DE000HLAG475;HLAG.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;198,8;20,05;118.110.917;175.760.293;0,0367;1,022595;1.237,44;0,07%;0,014472;3,869322;0,006103;2;0,20%;19,54%;271,65%;121,21%;25,07%;56,45%;2,6349;4,778;1,3159;n/a;0,5182;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HAW;HAWESKO HOLDING  INH O.N.;DE0006042708;HAW.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;61,4;44,89;4.400.000;8.983.403;0,274;1,026329;138,44;0,01%;0,005543;1,481912;0,002337;4;-0,65%;23,87%;75,42%;45,72%;40,85%;31,06%;1,9735;2,4167;-0,4566;n/a;-0,1103;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HPHA;HEIDELBERG PHARMA AG O.N.;DE000A11QVV0;HPHA.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;7,5;13,8;11.962.754;31.061.872;0,2339;1;51,87;0,00%;0,01594;4,26189;0,006722;5;-3,10%;4,31%;67,41%;8,07%;57,53%;67,90%;0,2555;0,9885;1,5501;n/a;0,266;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;HDD;HEIDELBERG.DRUCKMA.O.N.;DE0007314007;HDD.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;2,06;51,13;58.399.698;304.479.253;0,8388;1;433,66;0,03%;0,560341;149,816809;0,23629;3;0,24%;6,41%;245,64%;158,79%;57,20%;67,78%;0,3804;3,5988;1,3261;n/a;0,2288;n/a
